page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
6450,https://immovlan.be/en/detail/penthouse/for-sale/8500/kortrijk/rbv14295,Kortrijk,8500,appartment,penthouse,850000.0,3.0,124.0,N/A,N/A,1.0,60.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6451,https://immovlan.be/en/detail/industrial-building/for-sale/8500/kortrijk/rbv31056,Kortrijk,8500,entreprise,industrialBuilding,995000.0,5.0,1012.0,N/A,N/A,N/A,N/A,1.0,N/A,1792.0,N/A,N/A,N/A,1932
6452,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbv31032,Kortrijk,8500,appartment,flat,325000.0,2.0,110.0,Super equipped,N/A,1.0,N/A,N/A,N/A,N/A,3,0.0,Normal,2010
6453,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rwc41861,Kortrijk,8500,house,house,595000.0,4.0,192.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,3,N/A,Excellent,2025
6454,https://immovlan.be/en/detail/mixed-building/for-sale/8500/kortrijk/rbv29683,Kortrijk,8500,house,mixedBuilding,590000.0,5.0,389.0,N/A,N/A,1.0,N/A,N/A,N/A,114.0,2,N/A,Normal,N/A
6455,https://immovlan.be/en/detail/land/for-sale/8500/kortrijk/rbv29664,Kortrijk,8500,land,landForHousing,250000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,678.0,N/A,N/A,N/A,N/A
6456,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbv29027,Kortrijk,8500,appartment,flat,159000.0,1.0,69.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,2,N/A,Normal,N/A
6457,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/vbd87204,Kortrijk,8500,house,house,159000.0,3.0,103.0,Fully equipped,0.0,1.0,N/A,1.0,40.0,105.0,2,0.0,Normal,1900
6458,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rwc41160,Kortrijk,8500,house,house,260000.0,3.0,130.0,Partially equipped,N/A,1.0,16.0,1.0,100.0,100.0,2,N/A,Fully renovated,N/A
6459,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbv14293,Kortrijk,8500,appartment,flat,290000.0,1.0,78.0,N/A,N/A,1.0,15.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6460,https://immovlan.be/en/detail/student-flat/for-sale/8500/kortrijk/rbv03416,Kortrijk,8500,studentHouse,studentFlat,125000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6461,https://immovlan.be/en/detail/residence/for-sale/8500/kortrijk/rbv23722,Kortrijk,8500,house,house,365000.0,3.0,0.0,N/A,N/A,0.0,N/A,1.0,N/A,129.0,2,N/A,New,N/A
6462,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14198,Kortrijk,8500,appartment,flat,249500.0,1.0,58.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6463,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14205,Kortrijk,8500,appartment,flat,349500.0,1.0,103.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6464,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14202,Kortrijk,8500,appartment,flat,369800.0,2.0,106.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6465,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14201,Kortrijk,8500,appartment,flat,397000.0,2.0,119.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6466,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14203,Kortrijk,8500,appartment,flat,399000.0,2.0,109.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6467,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14199,Kortrijk,8500,appartment,flat,399500.0,2.0,96.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6468,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14195,Kortrijk,8500,appartment,flat,427800.0,2.0,88.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6469,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14200,Kortrijk,8500,appartment,flat,458500.0,2.0,112.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6470,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14197,Kortrijk,8500,appartment,flat,467200.0,2.0,112.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6471,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14194,Kortrijk,8500,appartment,flat,557900.0,2.0,124.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6472,https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu14196,Kortrijk,8500,appartment,flat,581800.0,2.0,152.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6473,https://immovlan.be/en/detail/duplex/for-sale/1950/kraainem/vbd74646,Kraainem,1950,appartment,duplex,790000.0,3.0,173.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2,N/A,New,2022
6474,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76707,Roesbrugge-Haringe,8972,house,house,206404.0,3.0,106.0,N/A,N/A,0.0,N/A,1.0,36.0,124.0,2,N/A,New,N/A
6475,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76706,Roesbrugge-Haringe,8972,house,house,209907.0,3.0,106.0,N/A,N/A,0.0,N/A,1.0,39.0,127.0,2,N/A,New,N/A
6476,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76705,Roesbrugge-Haringe,8972,house,house,215157.0,3.0,112.0,N/A,N/A,0.0,N/A,1.0,46.0,134.0,3,N/A,New,N/A
6477,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76703,Roesbrugge-Haringe,8972,house,house,226250.0,3.0,108.0,N/A,N/A,0.0,N/A,N/A,N/A,200.0,2,N/A,New,N/A
6478,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76701,Roesbrugge-Haringe,8972,house,house,227000.0,3.0,112.0,N/A,N/A,0.0,N/A,N/A,N/A,176.0,3,N/A,New,N/A
6479,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76704,Roesbrugge-Haringe,8972,house,house,229000.0,3.0,112.0,N/A,N/A,0.0,N/A,N/A,N/A,371.0,3,N/A,New,N/A
6480,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76717,Roesbrugge-Haringe,8972,house,house,245000.0,3.0,139.0,N/A,N/A,0.0,N/A,N/A,N/A,273.0,2,N/A,New,N/A
6481,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76715,Roesbrugge-Haringe,8972,house,house,246000.0,3.0,134.0,N/A,N/A,0.0,N/A,N/A,N/A,309.0,2,N/A,New,N/A
6482,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76699,Roesbrugge-Haringe,8972,house,house,246000.0,3.0,142.0,N/A,N/A,0.0,N/A,N/A,N/A,259.0,2,N/A,New,N/A
6483,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76698,Roesbrugge-Haringe,8972,house,house,246000.0,3.0,142.0,N/A,N/A,0.0,N/A,N/A,N/A,253.0,2,N/A,New,N/A
6484,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76697,Roesbrugge-Haringe,8972,house,house,246000.0,3.0,142.0,N/A,N/A,0.0,N/A,N/A,N/A,250.0,2,N/A,New,N/A
6485,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76716,Roesbrugge-Haringe,8972,house,house,247000.0,3.0,134.0,N/A,N/A,0.0,N/A,N/A,N/A,291.0,2,N/A,New,N/A
6486,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76700,Roesbrugge-Haringe,8972,house,house,267000.0,3.0,148.0,N/A,N/A,0.0,N/A,N/A,N/A,283.0,3,N/A,New,N/A
6487,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76696,Roesbrugge-Haringe,8972,house,house,268000.0,3.0,146.0,N/A,N/A,0.0,N/A,N/A,N/A,360.0,3,N/A,New,N/A
6488,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76718,Roesbrugge-Haringe,8972,house,house,270000.0,3.0,137.0,N/A,N/A,0.0,N/A,N/A,N/A,543.0,3,N/A,New,N/A
6489,https://immovlan.be/en/detail/residence/for-sale/8972/roesbrugge-haringe/rbg76714,Roesbrugge-Haringe,8972,house,house,270000.0,3.0,137.0,N/A,N/A,0.0,N/A,N/A,N/A,476.0,3,N/A,New,N/A
6490,https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbv36555,Kuurne,8520,house,house,415000.0,3.0,311.0,Fully equipped,0.0,1.0,40.0,1.0,250.0,696.0,2,N/A,Normal,N/A
6491,https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbv34407,Kuurne,8520,house,house,485000.0,3.0,185.0,Fully equipped,0.0,1.0,40.0,1.0,1000.0,1496.0,4,0.0,Normal,1960
6492,https://immovlan.be/en/detail/commercial-building/for-sale/8520/kuurne/vbd72079,Kuurne,8520,entreprise,commerceBuilding,850000.0,N/A,520.0,N/A,N/A,N/A,N/A,N/A,N/A,1311.0,N/A,N/A,N/A,N/A
6493,https://immovlan.be/en/detail/land/for-sale/8520/kuurne/rbv22765,Kuurne,8520,land,landForHousing,189000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,375.0,N/A,N/A,N/A,N/A
6494,https://immovlan.be/en/detail/commercial-building/for-sale/8520/kuurne/rbv17318,Kuurne,8520,entreprise,commerceBuilding,189000.0,N/A,150.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,375.0,N/A,N/A,To be renovated,N/A
6495,https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbv16335,Kuurne,8520,house,house,310000.0,5.0,218.0,Super equipped,0.0,1.0,N/A,1.0,218.0,277.0,3,0.0,Normal,1937
6496,https://immovlan.be/en/detail/mixed-building/for-sale/8520/kuurne/rbv14500,Kuurne,8520,house,mixedBuilding,209000.0,3.0,275.0,Fully equipped,0.0,1.0,15.0,N/A,N/A,105.0,2,0.0,To be renovated,N/A
6497,https://immovlan.be/en/detail/apartment/for-sale/8520/kuurne/vbd50205,Kuurne,8520,appartment,flat,500000.0,4.0,228.0,Super equipped,0.0,1.0,N/A,1.0,N/A,N/A,2,0.0,Normal,2009
6498,https://immovlan.be/en/detail/villa/for-sale/8520/kuurne/rbu99211,Kuurne,8520,house,villa,299000.0,3.0,160.0,N/A,N/A,1.0,N/A,1.0,N/A,338.0,3,N/A,Excellent,N/A
6499,https://immovlan.be/en/detail/commercial-building/for-sale/8520/kuurne/rbu76869,Kuurne,8520,entreprise,commerceBuilding,189000.0,N/A,150.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,375.0,N/A,N/A,To be renovated,N/A
6500,https://immovlan.be/en/detail/mixed-building/for-sale/8520/kuurne/vbd46183,Kuurne,8520,house,mixedBuilding,445000.0,2.0,414.0,Super equipped,0.0,1.0,46.0,N/A,N/A,302.0,3,0.0,Excellent,1958
6501,https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbv10432,Kuurne,8520,house,house,365000.0,3.0,206.0,Fully equipped,0.0,1.0,20.0,1.0,265.0,405.0,2,0.0,Normal,N/A
6502,https://immovlan.be/en/detail/apartment/for-sale/8520/kuurne/vbd78430,Kuurne,8520,appartment,flat,259000.0,2.0,110.0,Super equipped,0.0,1.0,N/A,1.0,N/A,N/A,2,0.0,Normal,2009
6503,https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rwc41386,Kuurne,8520,house,house,199000.0,2.0,120.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2,N/A,Normal,N/A
6504,https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbv03548,Kuurne,8520,house,house,370000.0,3.0,0.0,N/A,N/A,0.0,N/A,1.0,N/A,N/A,3,N/A,New,2026
6505,https://immovlan.be/en/detail/residence/for-sale/8520/kuurne/rbv03547,Kuurne,8520,house,house,351200.0,3.0,0.0,N/A,N/A,0.0,N/A,1.0,N/A,N/A,3,N/A,New,2024
6506,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28352,Oostham,3945,appartment,flat,253000.0,1.0,85.0,N/A,0.0,1.0,11.0,1.0,N/A,N/A,3,N/A,New,2025
6507,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28347,Oostham,3945,appartment,flat,253000.0,1.0,82.0,N/A,0.0,1.0,11.0,1.0,N/A,N/A,3,N/A,New,2025
6508,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28350,Oostham,3945,appartment,flat,278000.0,1.0,92.0,N/A,0.0,1.0,10.0,1.0,N/A,N/A,3,N/A,New,2025
6509,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28353,Oostham,3945,appartment,flat,248000.0,1.0,80.0,N/A,0.0,1.0,10.0,1.0,N/A,N/A,3,N/A,New,2025
6510,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28345,Oostham,3945,appartment,flat,286000.0,2.0,93.0,N/A,0.0,1.0,31.0,1.0,93.0,N/A,3,N/A,New,2025
6511,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28351,Oostham,3945,appartment,flat,298000.0,2.0,99.0,N/A,0.0,1.0,12.0,1.0,N/A,N/A,3,N/A,New,2025
6512,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28346,Oostham,3945,appartment,flat,273000.0,2.0,90.0,N/A,0.0,1.0,15.0,1.0,27.0,N/A,3,N/A,New,2025
6513,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28348,Oostham,3945,appartment,flat,290000.0,2.0,101.0,N/A,0.0,1.0,11.0,1.0,N/A,N/A,3,N/A,New,2025
6514,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28349,Oostham,3945,appartment,flat,297000.0,2.0,105.0,N/A,0.0,1.0,22.0,1.0,N/A,N/A,3,N/A,New,2025
6515,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28343,Oostham,3945,appartment,flat,300000.0,2.0,108.0,N/A,0.0,1.0,21.0,1.0,50.0,N/A,3,N/A,New,2025
6516,https://immovlan.be/en/detail/apartment/for-sale/3945/oostham/rbv28344,Oostham,3945,appartment,flat,316000.0,3.0,115.0,N/A,0.0,1.0,22.0,1.0,31.0,N/A,3,N/A,New,2025
6517,https://immovlan.be/en/detail/apartment/for-sale/1310/la-hulpe/vbd66173,La Hulpe,1310,appartment,flat,2085000.0,3.0,293.0,Super equipped,0.0,1.0,41.0,N/A,N/A,N/A,N/A,0.0,New,2025
6518,https://immovlan.be/en/detail/ground-floor/for-sale/1310/la-hulpe/vbd66169,La Hulpe,1310,appartment,groundFloor,1888000.0,2.0,260.0,Super equipped,0.0,1.0,43.0,1.0,57.0,N/A,N/A,0.0,New,2025
6519,https://immovlan.be/en/detail/ground-floor/for-sale/1310/la-hulpe/vbd66172,La Hulpe,1310,appartment,groundFloor,1890000.0,3.0,255.0,Super equipped,0.0,1.0,62.0,N/A,N/A,N/A,3,0.0,New,2025
6520,https://immovlan.be/en/detail/ground-floor/for-sale/1310/la-hulpe/vbd66171,La Hulpe,1310,appartment,groundFloor,2035000.0,3.0,322.0,Super equipped,0.0,1.0,56.0,N/A,N/A,N/A,N/A,0.0,New,2025
6521,https://immovlan.be/en/detail/ground-floor/for-sale/1310/la-hulpe/vbd66168,La Hulpe,1310,appartment,groundFloor,2035000.0,3.0,288.0,Super equipped,0.0,1.0,71.0,N/A,N/A,N/A,N/A,0.0,New,2025
6522,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32822,La Reid,4910,house,house,485000.0,3.0,162.0,N/A,0.0,1.0,N/A,1.0,N/A,1121.0,4,N/A,New,2025
6523,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32820,La Reid,4910,house,house,505000.0,3.0,162.0,N/A,0.0,1.0,N/A,1.0,N/A,1119.0,4,N/A,New,2025
6524,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32824,La Reid,4910,house,house,525000.0,3.0,170.0,N/A,0.0,1.0,N/A,1.0,N/A,1300.0,4,N/A,New,2025
6525,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32825,La Reid,4910,house,house,609000.0,3.0,192.0,N/A,0.0,1.0,N/A,N/A,N/A,1305.0,4,N/A,New,2025
6526,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32819,La Reid,4910,house,house,525000.0,4.0,192.0,N/A,0.0,1.0,N/A,1.0,N/A,1074.0,4,N/A,New,2025
6527,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32823,La Reid,4910,house,house,535000.0,4.0,192.0,N/A,0.0,1.0,N/A,N/A,N/A,1162.0,4,N/A,New,2025
6528,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32821,La Reid,4910,house,house,545000.0,4.0,200.0,N/A,0.0,1.0,N/A,1.0,N/A,1134.0,4,N/A,New,2025
6529,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45460,Theux,4910,house,house,585000.0,4.0,252.0,Super equipped,N/A,N/A,N/A,1.0,N/A,262.0,2,N/A,N/A,N/A
6530,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45459,Theux,4910,house,house,585000.0,4.0,252.0,Super equipped,N/A,N/A,N/A,1.0,N/A,262.0,2,N/A,N/A,N/A
6531,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45458,Theux,4910,house,house,585000.0,4.0,252.0,Super equipped,N/A,N/A,N/A,1.0,N/A,260.0,2,N/A,N/A,N/A
6532,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45453,Theux,4910,house,house,585000.0,4.0,252.0,Super equipped,N/A,N/A,N/A,1.0,N/A,260.0,2,N/A,N/A,N/A
6533,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45457,Theux,4910,house,house,595000.0,4.0,255.0,Super equipped,N/A,N/A,N/A,1.0,N/A,263.0,2,N/A,N/A,N/A
6534,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45456,Theux,4910,house,house,595000.0,4.0,255.0,Super equipped,N/A,N/A,N/A,1.0,N/A,282.0,2,N/A,N/A,N/A
6535,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45455,Theux,4910,house,house,595000.0,4.0,252.0,Super equipped,N/A,N/A,N/A,1.0,N/A,283.0,2,N/A,N/A,N/A
6536,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45454,Theux,4910,house,house,595000.0,4.0,252.0,Super equipped,N/A,N/A,N/A,1.0,N/A,282.0,2,N/A,N/A,N/A
6537,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45452,Theux,4910,house,house,615000.0,4.0,323.0,Super equipped,N/A,N/A,N/A,1.0,N/A,259.0,3,N/A,N/A,N/A
6538,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45461,Theux,4910,house,house,630000.0,4.0,259.0,Super equipped,N/A,N/A,N/A,1.0,N/A,765.0,3,N/A,N/A,N/A
6539,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd90046,Laken,1020,appartment,flat,252500.0,1.0,56.0,N/A,N/A,1.0,3.0,N/A,N/A,N/A,3,N/A,New,N/A
6540,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd90052,Laken,1020,appartment,flat,352000.0,3.0,97.0,N/A,N/A,1.0,5.0,N/A,N/A,N/A,3,N/A,New,2027
6541,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29570,Laken,1020,appartment,flat,240000.0,N/A,0.0,N/A,N/A,1.0,4.0,1.0,N/A,N/A,2,N/A,New,N/A
6542,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29569,Laken,1020,appartment,flat,245000.0,N/A,0.0,N/A,N/A,1.0,4.0,1.0,N/A,N/A,2,N/A,New,N/A
6543,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29571,Laken,1020,appartment,flat,270000.0,1.0,0.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2,N/A,New,N/A
6544,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29558,Laken,1020,appartment,flat,275000.0,1.0,0.0,N/A,N/A,1.0,9.0,1.0,N/A,N/A,2,N/A,New,N/A
6545,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29557,Laken,1020,appartment,flat,299000.0,3.0,0.0,N/A,N/A,1.0,31.0,N/A,N/A,N/A,2,N/A,New,N/A
6546,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29560,Laken,1020,appartment,flat,345000.0,2.0,0.0,N/A,N/A,1.0,4.0,1.0,N/A,N/A,2,N/A,New,N/A
6547,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29565,Laken,1020,appartment,flat,350000.0,N/A,0.0,N/A,N/A,1.0,4.0,1.0,N/A,N/A,2,N/A,New,N/A
6548,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29564,Laken,1020,appartment,flat,350000.0,2.0,0.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2,N/A,New,N/A
6549,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29559,Laken,1020,appartment,flat,350000.0,2.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,New,N/A
6550,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29566,Laken,1020,appartment,flat,365000.0,2.0,0.0,N/A,N/A,1.0,10.0,1.0,N/A,N/A,2,N/A,New,N/A
6551,https://immovlan.be/en/detail/business-surface/for-sale/1020/laken/rbv29561,Laken,1020,entreprise,businessSurface,399000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,206.0,N/A,N/A,New,N/A
6552,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29567,Laken,1020,appartment,flat,400000.0,2.0,0.0,N/A,N/A,1.0,12.0,1.0,N/A,N/A,2,N/A,New,N/A
6553,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29568,Laken,1020,appartment,flat,435000.0,3.0,0.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,2,N/A,New,N/A
6554,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29563,Laken,1020,appartment,flat,605000.0,4.0,0.0,N/A,N/A,1.0,11.0,1.0,37.0,N/A,2,N/A,New,N/A
6555,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv29562,Laken,1020,appartment,flat,610000.0,3.0,0.0,N/A,N/A,1.0,31.0,N/A,N/A,N/A,2,N/A,New,N/A
6556,https://immovlan.be/en/projectdetail/1864580-7587755,Laken,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6557,https://immovlan.be/en/projectdetail/2023629-7583174,Laken,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6558,https://immovlan.be/en/projectdetail/2036563-4295288,Laken,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6559,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd86766,Laken,1020,appartment,flat,225000.0,1.0,77.0,N/A,0.0,1.0,N/A,1.0,N/A,N/A,2,N/A,To renovate,N/A
6560,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd91730,Laken,1020,appartment,flat,145000.0,1.0,70.0,N/A,N/A,1.0,11.0,N/A,N/A,N/A,N/A,N/A,To renovate,1971
6561,https://immovlan.be/en/detail/penthouse/for-sale/1020/laken/vbd91631,Laken,1020,appartment,penthouse,399000.0,3.0,143.0,N/A,0.0,1.0,12.0,N/A,N/A,N/A,2,0.0,New,2024
6562,https://immovlan.be/en/detail/penthouse/for-sale/1020/laken/vbd91630,Laken,1020,appartment,penthouse,435000.0,3.0,153.0,N/A,0.0,1.0,9.0,N/A,N/A,N/A,2,0.0,New,2024
6563,https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbd91569,Laken,1020,appartment,duplex,390000.0,3.0,133.0,N/A,0.0,1.0,11.0,N/A,N/A,N/A,2,0.0,New,2024
6564,https://immovlan.be/en/detail/penthouse/for-sale/1020/laken/vbd91568,Laken,1020,appartment,penthouse,350000.0,2.0,96.0,N/A,0.0,1.0,7.0,N/A,N/A,N/A,2,0.0,New,2024
6565,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd91411,Laken,1020,appartment,flat,119000.0,N/A,35.0,N/A,N/A,1.0,9.0,N/A,N/A,N/A,4,N/A,N/A,N/A
6566,https://immovlan.be/en/detail/investment-property/for-sale/1020/laken/vbd91409,Laken,1020,investmentProperty,returnBuilding,450000.0,4.0,210.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A
6567,https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbd91407,Laken,1020,appartment,duplex,259000.0,1.0,89.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A
6568,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd91210,Laken,1020,appartment,flat,210000.0,1.0,75.0,Fully equipped,N/A,1.0,4.0,N/A,N/A,N/A,2,0.0,Normal,N/A
6569,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd91190,Laken,1020,appartment,flat,215000.0,2.0,80.0,Partially equipped,N/A,1.0,4.0,N/A,N/A,N/A,2,0.0,To be renovated,N/A
6570,https://immovlan.be/en/detail/duplex/for-sale/1020/laken/vbd90343,Laken,1020,appartment,duplex,350000.0,2.0,121.0,Super equipped,0.0,1.0,11.0,N/A,N/A,N/A,2,0.0,New,2024
6571,https://immovlan.be/en/detail/residence/for-sale/1020/laken/vbd89872,Laken,1020,house,house,399000.0,4.0,176.0,Partially equipped,0.0,1.0,12.0,N/A,N/A,72.0,2,0.0,Normal,1950
6572,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/rbv33436,Laken,1020,appartment,flat,265000.0,2.0,78.0,Fully equipped,N/A,1.0,18.0,1.0,N/A,N/A,N/A,N/A,Normal,1967
6573,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd89578,Laken,1020,appartment,flat,239000.0,3.0,110.0,N/A,N/A,1.0,28.0,N/A,N/A,N/A,4,N/A,N/A,N/A
6574,https://immovlan.be/en/detail/apartment/for-sale/1020/laken/vbd89352,Laken,1020,appartment,flat,330000.0,2.0,96.0,Super equipped,N/A,1.0,10.0,1.0,N/A,N/A,2,0.0,Excellent,2009
