page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
1703,https://immovlan.be/en/detail/investment-property/for-sale/4031/angleur/vbd72912,Angleur,4031.0,investmentProperty,returnBuilding,249000.0,6.0,129.0,N/A,N/A,1.0,9.0,N/A,N/A,187.0,2.0,N/A,Normal,1950.0
1711,https://immovlan.be/en/detail/investment-property/for-sale/7387/angre/vba88504,Angre,7387.0,investmentProperty,returnBuilding,200000.0,5.0,220.0,N/A,N/A,1.0,45.0,1.0,590.0,1252.0,3.0,N/A,Normal,N/A
1773,https://immovlan.be/en/detail/investment-property/for-sale/4430/ans/vbc32021,Ans,4430.0,investmentProperty,returnBuilding,5400000.0,21.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,5700.0,3.0,N/A,Normal,N/A
1788,https://immovlan.be/en/detail/investment-property/for-sale/4430/ans/vbd74044,Ans,4430.0,investmentProperty,returnBuilding,399000.0,2.0,0.0,N/A,N/A,1.0,30.0,1.0,N/A,N/A,3.0,N/A,N/A,N/A
1810,https://immovlan.be/en/detail/investment-property/for-sale/4430/ans/vbd54726,Ans,4430.0,investmentProperty,returnBuilding,199999.0,4.0,157.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Normal,1918.0
1820,https://immovlan.be/en/detail/investment-property/for-sale/4430/ans/vbd33858,Ans,4430.0,investmentProperty,returnBuilding,395000.0,2.0,0.0,N/A,N/A,1.0,5.0,N/A,N/A,N/A,2.0,N/A,N/A,N/A
1867,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd90142,Dinant,5500.0,investmentProperty,returnBuilding,595000.0,N/A,787.0,Fully equipped,N/A,1.0,N/A,N/A,N/A,N/A,3.0,N/A,To be renovated,1900.0
1868,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd90141,Dinant,5500.0,investmentProperty,returnBuilding,595000.0,8.0,787.0,Fully equipped,N/A,1.0,N/A,N/A,N/A,232.0,3.0,N/A,To be renovated,1900.0
1869,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd90140,Dinant,5500.0,investmentProperty,returnBuilding,595000.0,8.0,787.0,Fully equipped,N/A,1.0,N/A,N/A,N/A,232.0,3.0,N/A,To be renovated,1900.0
1896,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd62195,Dinant,5500.0,investmentProperty,returnBuilding,180000.0,3.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1910,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd54442,Dinant,5500.0,investmentProperty,returnBuilding,375000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,5260.0,4.0,N/A,N/A,N/A
1915,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd46472,Dinant,5500.0,investmentProperty,returnBuilding,395000.0,4.0,340.0,N/A,N/A,1.0,15.0,N/A,N/A,N/A,N/A,N/A,To be renovated,N/A
1933,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd09154,Dinant,5500.0,investmentProperty,returnBuilding,335000.0,4.0,450.0,N/A,N/A,N/A,N/A,N/A,N/A,140.0,2.0,N/A,N/A,1930.0
1934,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd05598,Dinant,5500.0,investmentProperty,returnBuilding,350000.0,5.0,179.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,77.0,2.0,N/A,Excellent,N/A
1944,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd07624,Dinant,5500.0,investmentProperty,returnBuilding,750000.0,N/A,650.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,4.0,N/A,N/A,1902.0
1945,https://immovlan.be/en/detail/investment-property/for-sale/5500/dinant/vbd07618,Dinant,5500.0,investmentProperty,returnBuilding,145000.0,3.0,174.0,N/A,N/A,N/A,N/A,N/A,N/A,97.0,N/A,N/A,N/A,N/A
1971,https://immovlan.be/en/detail/investment-property/for-sale/4520/wanze/vbd45308,Wanze,4520.0,investmentProperty,returnBuilding,60000.0,2.0,147.0,Partially equipped,N/A,1.0,40.0,1.0,1000.0,1167.0,3.0,N/A,Normal,1918.0
1991,https://immovlan.be/en/detail/investment-property/for-sale/5520/onhaye/vbd85861,Onhaye,5520.0,investmentProperty,returnBuilding,270000.0,4.0,151.0,N/A,N/A,1.0,N/A,1.0,N/A,304.0,3.0,N/A,N/A,N/A
2013,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/vbd89559,Antwerp,2000.0,investmentProperty,returnBuilding,750000.0,N/A,250.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbv25401,Antwerp,2000.0,investmentProperty,returnBuilding,599000.0,5.0,162.0,N/A,N/A,1.0,4.0,N/A,N/A,78.0,2.0,N/A,Normal,N/A
2031,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/vbc45256,Antwerp,2000.0,investmentProperty,returnBuilding,675000.0,N/A,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2032,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/vbc23760,Antwerp,2000.0,investmentProperty,returnBuilding,1275000.0,N/A,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2033,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/vbc23759,Antwerp,2000.0,investmentProperty,returnBuilding,2400000.0,N/A,200.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2034,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/vay39266,Antwerp,2000.0,investmentProperty,returnBuilding,2550000.0,N/A,800.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A
2038,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbv24446,Antwerp,2000.0,investmentProperty,returnBuilding,1350000.0,6.0,258.0,N/A,N/A,N/A,N/A,N/A,N/A,86.0,2.0,N/A,Excellent,N/A
2044,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbv12536,Antwerp,2000.0,investmentProperty,returnBuilding,1100000.0,4.0,310.0,Partially equipped,N/A,1.0,N/A,N/A,N/A,N/A,2.0,N/A,To renovate,N/A
2061,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbt97282,Antwerp,2000.0,investmentProperty,returnBuilding,399000.0,3.0,150.0,N/A,N/A,N/A,N/A,N/A,N/A,39.0,2.0,N/A,Normal,1939.0
2062,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbv09068,Antwerp,2000.0,investmentProperty,returnBuilding,795000.0,3.0,145.0,N/A,N/A,N/A,N/A,N/A,N/A,35.0,N/A,N/A,N/A,1850.0
2079,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbu88221,Antwerp,2000.0,investmentProperty,returnBuilding,309000.0,4.0,134.0,N/A,N/A,N/A,N/A,N/A,N/A,40.0,2.0,N/A,To be renovated,1850.0
2087,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbu79240,Antwerp,2000.0,investmentProperty,returnBuilding,695000.0,4.0,138.0,N/A,N/A,N/A,N/A,N/A,N/A,41.0,2.0,N/A,New,1946.0
2092,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbu56033,Antwerp,2000.0,investmentProperty,returnBuilding,247500.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,115.0,N/A,N/A,N/A,N/A
2096,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbu36829,Antwerp,2000.0,investmentProperty,returnBuilding,33000.0,N/A,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2104,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/vbc98259,Antwerp,2000.0,investmentProperty,returnBuilding,1678000.0,15.0,2000.0,N/A,N/A,1.0,N/A,N/A,N/A,800.0,3.0,N/A,Normal,N/A
2105,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/vbc98197,Antwerp,2000.0,investmentProperty,returnBuilding,1678000.0,15.0,2000.0,N/A,N/A,1.0,N/A,N/A,N/A,800.0,3.0,N/A,N/A,N/A
2112,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/vbc32018,Antwerp,2000.0,investmentProperty,returnBuilding,2800000.0,N/A,140.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Excellent,N/A
2118,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbv10321,Antwerp,2000.0,investmentProperty,returnBuilding,329000.0,2.0,86.0,N/A,N/A,N/A,N/A,N/A,N/A,261.0,2.0,N/A,N/A,N/A
2126,https://immovlan.be/en/detail/investment-property/for-sale/2000/antwerp/rbu99282,Antwerp,2000.0,investmentProperty,returnBuilding,129500.0,1.0,16.0,N/A,N/A,N/A,N/A,N/A,N/A,16.0,2.0,N/A,Excellent,2013.0
2139,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbv27361,Antwerp,2018.0,investmentProperty,returnBuilding,475000.0,7.0,330.0,N/A,N/A,1.0,4.0,N/A,N/A,130.0,2.0,N/A,To be renovated,N/A
2144,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbv22729,Antwerp,2018.0,investmentProperty,returnBuilding,919000.0,3.0,843.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,To be renovated,1969.0
2149,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbv23190,Antwerp,2018.0,investmentProperty,returnBuilding,35000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,24.0,N/A,N/A,Normal,1973.0
2177,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu86104,Antwerp,2018.0,investmentProperty,returnBuilding,449000.0,4.0,211.0,N/A,N/A,N/A,N/A,N/A,N/A,55.0,N/A,N/A,To be renovated,N/A
2182,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu91619,Antwerp,2018.0,investmentProperty,returnBuilding,193500.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,108.0,N/A,N/A,Normal,1973.0
2184,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu89238,Antwerp,2018.0,investmentProperty,returnBuilding,595000.0,5.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,88.0,3.0,N/A,To be renovated,1886.0
2192,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu73499,Antwerp,2018.0,investmentProperty,returnBuilding,850000.0,4.0,286.0,N/A,N/A,N/A,N/A,N/A,N/A,77.0,2.0,N/A,N/A,N/A
2193,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu71088,Antwerp,2018.0,investmentProperty,returnBuilding,135000.0,1.0,33.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
2194,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu68963,Antwerp,2018.0,investmentProperty,returnBuilding,139000.0,1.0,33.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
2196,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu30001,Antwerp,2018.0,investmentProperty,returnBuilding,1150000.0,10.0,679.0,N/A,N/A,1.0,4.0,N/A,N/A,131.0,2.0,N/A,Normal,1997.0
2199,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu30002,Antwerp,2018.0,investmentProperty,returnBuilding,550000.0,9.0,545.0,N/A,N/A,N/A,N/A,N/A,N/A,91.0,2.0,N/A,To be renovated,N/A
2203,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbu08279,Antwerp,2018.0,investmentProperty,returnBuilding,475000.0,3.0,150.0,N/A,N/A,N/A,N/A,N/A,N/A,60.0,2.0,N/A,To be renovated,N/A
2204,https://immovlan.be/en/detail/investment-property/for-sale/2018/antwerp/rbt68230,Antwerp,2018.0,investmentProperty,returnBuilding,950000.0,N/A,560.0,Super equipped,N/A,N/A,N/A,N/A,N/A,408.0,N/A,N/A,Normal,1971.0
2215,https://immovlan.be/en/detail/investment-property/for-sale/2020/antwerp/rbv13048,Antwerp,2020.0,investmentProperty,returnBuilding,365000.0,4.0,194.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,43.0,2.0,N/A,Normal,N/A
2230,https://immovlan.be/en/detail/investment-property/for-sale/2020/antwerp/rbt17548,Antwerp,2020.0,investmentProperty,returnBuilding,529000.0,N/A,123.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
2299,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbv23019,Antwerp,2060.0,investmentProperty,returnBuilding,595000.0,7.0,250.0,N/A,N/A,1.0,N/A,1.0,10.0,100.0,2.0,N/A,To be renovated,N/A
2312,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbv13191,Antwerp,2060.0,investmentProperty,returnBuilding,420000.0,5.0,211.0,N/A,N/A,N/A,N/A,1.0,23.0,104.0,2.0,N/A,To be renovated,N/A
2313,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbv10760,Antwerp,2060.0,investmentProperty,returnBuilding,430000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,56.0,2.0,N/A,To be renovated,1902.0
2318,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbv05688,Antwerp,2060.0,investmentProperty,returnBuilding,299000.0,3.0,81.0,N/A,N/A,N/A,N/A,N/A,N/A,40.0,2.0,N/A,To be renovated,1899.0
2322,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbv03260,Antwerp,2060.0,investmentProperty,returnBuilding,219000.0,2.0,108.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,N/A,1960.0
2327,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbu90306,Antwerp,2060.0,investmentProperty,returnBuilding,539000.0,4.0,227.0,N/A,N/A,N/A,N/A,N/A,N/A,98.0,2.0,N/A,To be renovated,1914.0
2344,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbu47952,Antwerp,2060.0,investmentProperty,returnBuilding,599000.0,4.0,310.0,N/A,N/A,N/A,N/A,N/A,N/A,113.0,N/A,N/A,N/A,N/A
2349,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbu28926,Antwerp,2060.0,investmentProperty,returnBuilding,839000.0,5.0,378.0,N/A,N/A,N/A,N/A,N/A,N/A,170.0,N/A,N/A,N/A,N/A
2351,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbu16435,Antwerp,2060.0,investmentProperty,returnBuilding,625000.0,4.0,170.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Normal,N/A
2356,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbu16383,Antwerp,2060.0,investmentProperty,returnBuilding,625000.0,N/A,338.0,N/A,N/A,N/A,N/A,N/A,N/A,181.0,2.0,N/A,Normal,N/A
2360,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbu12494,Antwerp,2060.0,investmentProperty,returnBuilding,1249000.0,6.0,520.0,N/A,N/A,1.0,6.0,N/A,N/A,130.0,3.0,N/A,To be renovated,1850.0
2361,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbt83647,Antwerp,2060.0,investmentProperty,returnBuilding,1245000.0,5.0,347.0,N/A,N/A,1.0,20.0,N/A,N/A,258.0,2.0,N/A,N/A,N/A
2365,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbt14509,Antwerp,2060.0,investmentProperty,returnBuilding,389000.0,7.0,366.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,123.0,2.0,N/A,To be renovated,1977.0
2367,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbs80632,Antwerp,2060.0,investmentProperty,returnBuilding,850000.0,4.0,235.0,Fully equipped,N/A,1.0,20.0,N/A,N/A,258.0,2.0,N/A,N/A,N/A
2373,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbv03258,Antwerp,2060.0,investmentProperty,returnBuilding,299000.0,2.0,111.0,N/A,N/A,1.0,12.0,N/A,N/A,57.0,2.0,N/A,N/A,1973.0
2375,https://immovlan.be/en/detail/investment-property/for-sale/2060/antwerp/rbu95309,Antwerp,2060.0,investmentProperty,returnBuilding,599000.0,4.0,310.0,N/A,N/A,N/A,N/A,N/A,N/A,113.0,N/A,N/A,N/A,N/A
2388,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbv23338,Anzegem,8570.0,investmentProperty,returnBuilding,175000.0,1.0,58.0,N/A,N/A,N/A,N/A,1.0,N/A,58.0,2.0,N/A,New,2019.0
2391,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbv34801,Anzegem,8570.0,investmentProperty,returnBuilding,395000.0,3.0,119.0,N/A,N/A,1.0,N/A,1.0,N/A,150.0,4.0,N/A,Excellent,2019.0
2393,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbv33937,Anzegem,8570.0,investmentProperty,returnBuilding,175000.0,1.0,59.0,N/A,N/A,N/A,N/A,1.0,N/A,59.0,2.0,N/A,New,2019.0
2395,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbv27616,Anzegem,8570.0,investmentProperty,returnBuilding,415000.0,3.0,152.0,N/A,N/A,1.0,14.0,1.0,N/A,504.0,2.0,N/A,N/A,1966.0
2398,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbt41413,Anzegem,8570.0,investmentProperty,returnBuilding,367875.0,2.0,134.0,N/A,N/A,1.0,21.0,1.0,N/A,155.0,3.0,N/A,New,2025.0
2401,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbv23337,Anzegem,8570.0,investmentProperty,returnBuilding,175000.0,1.0,60.0,N/A,N/A,N/A,N/A,1.0,N/A,60.0,2.0,N/A,New,2019.0
2406,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbu81472,Anzegem,8570.0,investmentProperty,returnBuilding,245000.0,2.0,140.0,N/A,N/A,1.0,N/A,1.0,N/A,949.0,3.0,N/A,Normal,1940.0
2409,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbt39534,Anzegem,8570.0,investmentProperty,returnBuilding,357290.0,2.0,131.0,Super equipped,N/A,1.0,21.0,1.0,62.0,214.0,3.0,N/A,New,2025.0
2410,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbt37179,Anzegem,8570.0,investmentProperty,returnBuilding,336510.0,2.0,122.0,Super equipped,N/A,1.0,16.0,1.0,N/A,138.0,3.0,N/A,New,2025.0
2411,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbt35223,Anzegem,8570.0,investmentProperty,returnBuilding,419702.0,2.0,113.0,Super equipped,N/A,1.0,75.0,1.0,N/A,188.0,3.0,N/A,New,2025.0
2412,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbt33168,Anzegem,8570.0,investmentProperty,returnBuilding,346835.0,2.0,125.0,Super equipped,N/A,1.0,20.0,1.0,48.0,193.0,3.0,N/A,New,2025.0
2413,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbt32441,Anzegem,8570.0,investmentProperty,returnBuilding,304469.0,2.0,108.0,Super equipped,N/A,1.0,14.0,1.0,N/A,122.0,3.0,N/A,New,2025.0
2414,https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbt29838,Anzegem,8570.0,investmentProperty,returnBuilding,294105.0,2.0,101.0,Super equipped,N/A,1.0,13.0,1.0,N/A,114.0,3.0,N/A,New,2025.0
2514,https://immovlan.be/en/detail/investment-property/for-sale/9400/ninove/rbu58834,Ninove,9400.0,investmentProperty,returnBuilding,748500.0,N/A,300.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.0,N/A,Normal,N/A
2515,https://immovlan.be/en/detail/investment-property/for-sale/9400/ninove/rbu05002,Ninove,9400.0,investmentProperty,returnBuilding,748500.0,9.0,0.0,N/A,N/A,1.0,N/A,N/A,N/A,703.0,4.0,N/A,Normal,N/A
2538,https://immovlan.be/en/detail/investment-property/for-sale/9400/ninove/rbv06121,Ninove,9400.0,investmentProperty,returnBuilding,785000.0,N/A,900.0,N/A,N/A,N/A,N/A,N/A,N/A,850.0,N/A,N/A,Normal,1992.0
2590,https://immovlan.be/en/detail/investment-property/for-sale/1390/grez-doiceau/vbd34668,Grez-Doiceau,1390.0,investmentProperty,returnBuilding,390000.0,N/A,190.0,N/A,N/A,N/A,N/A,N/A,N/A,235.0,3.0,N/A,Fully renovated,2023.0
2798,https://immovlan.be/en/detail/investment-property/for-sale/5060/auvelais/vbd79295,Auvelais,5060.0,investmentProperty,returnBuilding,220000.0,4.0,129.0,N/A,N/A,N/A,N/A,1.0,N/A,383.0,3.0,N/A,N/A,N/A
2805,https://immovlan.be/en/detail/investment-property/for-sale/5060/falisolle/vbd65190,Falisolle,5060.0,investmentProperty,returnBuilding,185000.0,4.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,To be renovated,N/A
2831,https://immovlan.be/en/detail/investment-property/for-sale/6870/saint-hubert/vbd87079,Saint-Hubert,6870.0,investmentProperty,returnBuilding,199900.0,3.0,155.0,Fully equipped,N/A,1.0,8.0,N/A,N/A,109.0,2.0,N/A,Normal,N/A
2837,https://immovlan.be/en/detail/investment-property/for-sale/6870/saint-hubert/vbd72200,Saint-Hubert,6870.0,investmentProperty,returnBuilding,100000.0,N/A,124.0,N/A,N/A,1.0,30.0,N/A,N/A,N/A,3.0,N/A,To be renovated,1950.0
2851,https://immovlan.be/en/detail/investment-property/for-sale/6870/saint-hubert/vbd07626,Saint-Hubert,6870.0,investmentProperty,returnBuilding,58000.0,5.0,250.0,N/A,N/A,N/A,N/A,N/A,N/A,171.0,N/A,N/A,N/A,N/A
2892,https://immovlan.be/en/detail/investment-property/for-sale/9890/gavere/rbf38748,Gavere,9890.0,investmentProperty,returnBuilding,154325.0,N/A,134.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2023.0
2900,https://immovlan.be/en/detail/investment-property/for-sale/7040/genly/vbd89802,Genly,7040.0,investmentProperty,returnBuilding,350000.0,3.0,252.0,N/A,N/A,N/A,N/A,N/A,N/A,219.0,3.0,N/A,To be renovated,N/A
2964,https://immovlan.be/en/detail/investment-property/for-sale/1730/asse/rbu66142,Asse,1730.0,investmentProperty,returnBuilding,395000.0,3.0,148.0,Partially equipped,N/A,1.0,N/A,1.0,N/A,N/A,2.0,N/A,Normal,1900.0
2969,https://immovlan.be/en/detail/investment-property/for-sale/1730/asse/rbu41817,Asse,1730.0,investmentProperty,returnBuilding,569000.0,2.0,269.0,Super equipped,N/A,1.0,26.0,N/A,N/A,300.0,2.0,N/A,Normal,N/A
2976,https://immovlan.be/en/detail/investment-property/for-sale/1730/asse/rbt32168,Asse,1730.0,investmentProperty,returnBuilding,450000.0,3.0,145.0,N/A,N/A,N/A,N/A,1.0,N/A,2669.0,3.0,N/A,To be renovated,1968.0
2982,https://immovlan.be/en/detail/investment-property/for-sale/1730/asse/rbl79392,Asse,1730.0,investmentProperty,returnBuilding,650000.0,N/A,532.0,N/A,N/A,N/A,N/A,N/A,N/A,1597.0,3.0,N/A,To renovate,1972.0
3004,https://immovlan.be/en/detail/investment-property/for-sale/8310/assebroek/rbv23780,Assebroek,8310.0,investmentProperty,returnBuilding,99000.0,1.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1976.0
3015,https://immovlan.be/en/detail/investment-property/for-sale/8310/assebroek/rbv01095,Assebroek,8310.0,investmentProperty,returnBuilding,145000.0,1.0,55.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1974.0
3018,https://immovlan.be/en/detail/investment-property/for-sale/8310/assebroek/rbu88115,Assebroek,8310.0,investmentProperty,returnBuilding,289000.0,5.0,267.0,N/A,N/A,N/A,N/A,N/A,N/A,150.0,N/A,N/A,N/A,1971.0
3019,https://immovlan.be/en/detail/investment-property/for-sale/8310/assebroek/rbu77025,Assebroek,8310.0,investmentProperty,returnBuilding,349000.0,N/A,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2021.0
3024,https://immovlan.be/en/detail/investment-property/for-sale/8310/assebroek/rbt78709,Assebroek,8310.0,investmentProperty,returnBuilding,349000.0,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2021.0
3060,https://immovlan.be/en/detail/investment-property/for-sale/9960/assenede/rbu70104,Assenede,9960.0,investmentProperty,returnBuilding,239000.0,2.0,153.0,N/A,N/A,1.0,20.0,N/A,N/A,340.0,3.0,N/A,To be renovated,1900.0
3146,https://immovlan.be/en/detail/investment-property/for-sale/7800/ath/vbd78270,Ath,7800.0,investmentProperty,returnBuilding,245000.0,N/A,765.0,N/A,N/A,N/A,N/A,N/A,N/A,1500.0,3.0,N/A,To be renovated,N/A
3147,https://immovlan.be/en/detail/investment-property/for-sale/7800/ath/vbd76424,Ath,7800.0,investmentProperty,returnBuilding,375000.0,N/A,343.0,N/A,N/A,1.0,59.0,N/A,N/A,N/A,3.0,N/A,To be renovated,N/A
