page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
12758,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbd64651,Elsene,1050.0,appartment,duplex,299000.0,1.0,66.0,Super equipped,0.0,1.0,10.0,N/A,N/A,N/A,2.0,N/A,Excellent,2003.0
12759,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vwd15989,Elsene,1050.0,appartment,flat,600000.0,3.0,95.0,Super equipped,N/A,1.0,12.0,1.0,N/A,N/A,2.0,N/A,Excellent,2017.0
12760,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd63840,Elsene,1050.0,appartment,flat,790000.0,3.0,257.0,Partially equipped,N/A,1.0,4.0,N/A,N/A,N/A,3.0,0.0,To be renovated,1924.0
12761,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd63826,Elsene,1050.0,appartment,flat,550000.0,2.0,103.0,Super equipped,0.0,1.0,15.0,N/A,N/A,N/A,2.0,0.0,Excellent,2024.0
12762,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd63591,Elsene,1050.0,appartment,flat,475000.0,2.0,117.0,Super equipped,0.0,1.0,4.0,N/A,N/A,N/A,2.0,0.0,New,2024.0
12765,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/rbu85223,Elsene,1050.0,appartment,flat,1691000.0,3.0,199.0,N/A,N/A,1.0,50.0,N/A,N/A,N/A,2.0,N/A,New,2024.0
12766,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/rbu85222,Elsene,1050.0,appartment,penthouse,1691000.0,3.0,199.0,N/A,N/A,1.0,50.0,N/A,N/A,N/A,2.0,N/A,New,2024.0
12767,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd60553,Elsene,1050.0,appartment,flat,648000.0,N/A,17.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
12768,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd60552,Elsene,1050.0,appartment,flat,528000.0,N/A,68.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
12769,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd60551,Elsene,1050.0,appartment,flat,135000.0,N/A,17.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
12770,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd59869,Elsene,1050.0,appartment,flat,990000.0,3.0,215.0,Super equipped,0.0,1.0,17.0,N/A,N/A,N/A,2.0,0.0,Excellent,1929.0
12771,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbd59369,Elsene,1050.0,appartment,duplex,575000.0,3.0,127.0,Super equipped,0.0,1.0,25.0,N/A,N/A,N/A,2.0,0.0,New,2024.0
12773,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd58938,Elsene,1050.0,appartment,flat,895000.0,3.0,236.0,Fully equipped,0.0,1.0,34.0,1.0,N/A,N/A,3.0,0.0,Excellent,1993.0
12774,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd58263,Elsene,1050.0,appartment,flat,575000.0,2.0,128.0,Super equipped,0.0,1.0,N/A,N/A,N/A,N/A,2.0,1.0,Excellent,1964.0
12778,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd57184,Elsene,1050.0,appartment,flat,549000.0,2.0,100.0,Fully equipped,0.0,1.0,25.0,1.0,60.0,N/A,N/A,0.0,Normal,2012.0
12779,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd57048,Elsene,1050.0,appartment,flat,825000.0,3.0,231.0,Super equipped,0.0,1.0,4.0,N/A,N/A,N/A,2.0,0.0,Normal,2001.0
12780,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vwd15795,Elsene,1050.0,appartment,flat,595000.0,2.0,140.0,Fully equipped,N/A,1.0,2.0,N/A,N/A,N/A,2.0,N/A,Excellent,1937.0
12781,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd56739,Elsene,1050.0,appartment,flat,225000.0,2.0,65.0,N/A,N/A,1.0,4.0,N/A,N/A,N/A,2.0,N/A,N/A,N/A
12784,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd55600,Elsene,1050.0,appartment,flat,1050000.0,3.0,170.0,Super equipped,0.0,1.0,20.0,N/A,N/A,N/A,2.0,0.0,Excellent,2014.0
12785,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd55375,Elsene,1050.0,appartment,flat,550000.0,2.0,100.0,Super equipped,N/A,1.0,N/A,N/A,N/A,N/A,2.0,0.0,Fully renovated,1910.0
12787,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd54154,Elsene,1050.0,appartment,flat,750000.0,2.0,223.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,2.0,N/A,Normal,1935.0
12789,https://immovlan.be/en/detail/triplex/for-sale/1050/elsene/vbd50980,Elsene,1050.0,appartment,triplex,1195000.0,3.0,191.0,Super equipped,N/A,1.0,58.0,1.0,N/A,N/A,3.0,0.0,Excellent,N/A
12790,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd50292,Elsene,1050.0,appartment,flat,895000.0,3.0,236.0,Fully equipped,0.0,1.0,34.0,N/A,N/A,N/A,3.0,0.0,Excellent,1993.0
12791,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbd49955,Elsene,1050.0,appartment,groundFloor,760000.0,2.0,120.0,Super equipped,1.0,1.0,25.0,1.0,130.0,N/A,2.0,0.0,Excellent,2021.0
12792,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd49682,Elsene,1050.0,appartment,flat,420000.0,2.0,87.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Normal,2013.0
12794,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbd49228,Elsene,1050.0,appartment,groundFloor,220000.0,1.0,0.0,N/A,0.0,1.0,N/A,1.0,20.0,N/A,2.0,N/A,To be renovated,N/A
12795,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbd48724,Elsene,1050.0,appartment,groundFloor,790000.0,2.0,131.0,Super equipped,0.0,1.0,22.0,1.0,20.0,N/A,2.0,0.0,New,2025.0
12797,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd48362,Elsene,1050.0,appartment,flat,350000.0,2.0,102.0,Fully equipped,0.0,1.0,1.0,N/A,N/A,N/A,2.0,0.0,Normal,1960.0
12799,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd47949,Elsene,1050.0,appartment,flat,895000.0,3.0,236.0,Fully equipped,0.0,1.0,34.0,N/A,N/A,N/A,3.0,0.0,Excellent,1993.0
12800,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd47454,Elsene,1050.0,appartment,flat,395000.0,2.0,80.0,Super equipped,0.0,0.0,N/A,N/A,N/A,N/A,3.0,0.0,Excellent,1909.0
12801,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd47435,Elsene,1050.0,appartment,flat,1300000.0,3.0,300.0,Super equipped,0.0,1.0,N/A,N/A,N/A,N/A,2.0,0.0,To renovate,1967.0
12803,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd45811,Elsene,1050.0,appartment,flat,380000.0,1.0,61.0,Super equipped,0.0,1.0,9.0,1.0,5.0,N/A,2.0,0.0,N/A,2026.0
12804,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbd45810,Elsene,1050.0,appartment,duplex,780000.0,2.0,155.0,Super equipped,0.0,1.0,17.0,N/A,N/A,N/A,2.0,0.0,N/A,2026.0
12806,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd45449,Elsene,1050.0,appartment,flat,375000.0,2.0,85.0,Super equipped,0.0,1.0,10.0,1.0,20.0,N/A,2.0,0.0,To renovate,1970.0
12808,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbd44981,Elsene,1050.0,appartment,groundFloor,650000.0,2.0,94.0,Super equipped,0.0,1.0,27.0,1.0,N/A,N/A,2.0,0.0,Fully renovated,1926.0
12809,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd44976,Elsene,1050.0,appartment,flat,745000.0,2.0,116.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,Fully renovated,1926.0
12812,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd44197,Elsene,1050.0,appartment,flat,515000.0,2.0,110.0,Fully equipped,0.0,1.0,8.0,N/A,N/A,N/A,2.0,0.0,Normal,2004.0
12813,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd43899,Elsene,1050.0,appartment,flat,365000.0,1.0,53.0,Super equipped,1.0,1.0,10.0,N/A,N/A,N/A,2.0,0.0,Excellent,2017.0
12814,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd43294,Elsene,1050.0,appartment,flat,695000.0,2.0,135.0,Super equipped,0.0,1.0,N/A,N/A,N/A,N/A,2.0,0.0,Normal,1930.0
12815,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vwd15376,Elsene,1050.0,appartment,flat,645000.0,3.0,193.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Normal,1948.0
12816,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd43102,Elsene,1050.0,appartment,flat,315000.0,2.0,89.0,Partially equipped,0.0,0.0,N/A,N/A,N/A,N/A,2.0,0.0,To be renovated,1957.0
12817,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd43083,Elsene,1050.0,appartment,flat,945000.0,3.0,236.0,Fully equipped,0.0,1.0,34.0,1.0,N/A,N/A,3.0,0.0,Excellent,1993.0
12819,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd42463,Elsene,1050.0,appartment,flatStudio,250000.0,1.0,47.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,0.0,Excellent,1926.0
12820,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd42407,Elsene,1050.0,appartment,flat,258000.0,2.0,73.0,N/A,0.0,1.0,4.0,N/A,N/A,N/A,3.0,N/A,N/A,1963.0
12821,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd40615,Elsene,1050.0,appartment,flat,340000.0,2.0,85.0,N/A,0.0,1.0,5.0,N/A,N/A,N/A,2.0,N/A,Normal,N/A
12822,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd39974,Elsene,1050.0,appartment,flat,595000.0,3.0,175.0,Fully equipped,0.0,1.0,4.0,N/A,N/A,N/A,2.0,0.0,To be renovated,1929.0
12823,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd39970,Elsene,1050.0,appartment,flat,350000.0,1.0,71.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Excellent,2017.0
12824,https://immovlan.be/en/detail/triplex/for-sale/1050/elsene/vbd39837,Elsene,1050.0,appartment,triplex,1095000.0,3.0,240.0,Fully equipped,0.0,1.0,13.0,1.0,47.0,N/A,2.0,0.0,To be renovated,1930.0
12825,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd39332,Elsene,1050.0,appartment,flat,748000.0,3.0,160.0,N/A,0.0,1.0,13.0,N/A,N/A,N/A,2.0,N/A,N/A,2001.0
12826,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd39242,Elsene,1050.0,appartment,flat,480000.0,3.0,137.0,Super equipped,0.0,1.0,2.0,N/A,N/A,N/A,2.0,0.0,Excellent,1890.0
12827,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd39094,Elsene,1050.0,appartment,flat,940000.0,4.0,210.0,Super equipped,0.0,1.0,20.0,N/A,N/A,N/A,2.0,0.0,Excellent,1965.0
12828,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd38712,Elsene,1050.0,appartment,flat,450000.0,2.0,110.0,Fully equipped,0.0,1.0,12.0,N/A,N/A,N/A,N/A,0.0,Normal,1975.0
12829,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd37936,Elsene,1050.0,appartment,flat,495000.0,2.0,110.0,Super equipped,0.0,1.0,25.0,N/A,N/A,N/A,2.0,1.0,Normal,1970.0
12830,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd37609,Elsene,1050.0,appartment,flat,780000.0,4.0,147.0,Super equipped,1.0,1.0,20.0,N/A,N/A,N/A,2.0,0.0,Excellent,1920.0
12831,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd37397,Elsene,1050.0,appartment,flat,338000.0,1.0,75.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,1912.0
12832,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbd37165,Elsene,1050.0,appartment,penthouse,560000.0,2.0,100.0,Super equipped,0.0,1.0,9.0,N/A,N/A,N/A,4.0,0.0,Excellent,1991.0
12833,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd35714,Elsene,1050.0,appartment,flatStudio,220000.0,1.0,60.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,To be renovated,N/A
12834,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd35310,Elsene,1050.0,appartment,flat,1450000.0,3.0,275.0,Fully equipped,0.0,1.0,50.0,N/A,N/A,N/A,2.0,0.0,To be renovated,1920.0
12835,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbd32680,Elsene,1050.0,appartment,groundFloor,1650000.0,3.0,172.0,Fully equipped,1.0,1.0,50.0,1.0,80.0,N/A,2.0,0.0,Excellent,1968.0
12836,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd32423,Elsene,1050.0,appartment,flat,595000.0,2.0,130.0,Super equipped,0.0,1.0,13.0,1.0,N/A,N/A,2.0,0.0,To renovate,1960.0
12837,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbd32144,Elsene,1050.0,appartment,penthouse,335000.0,1.0,69.0,N/A,0.0,1.0,20.0,N/A,N/A,N/A,2.0,0.0,Normal,1966.0
12838,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd30296,Elsene,1050.0,appartment,flat,575000.0,3.0,140.0,Super equipped,0.0,1.0,4.0,N/A,N/A,N/A,2.0,0.0,Normal,1980.0
12839,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd29049,Elsene,1050.0,appartment,flat,210000.0,1.0,50.0,Super equipped,0.0,0.0,N/A,N/A,N/A,N/A,3.0,N/A,Fully renovated,N/A
12840,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd29483,Elsene,1050.0,appartment,flat,695000.0,3.0,120.0,N/A,N/A,1.0,15.0,N/A,N/A,N/A,2.0,N/A,N/A,N/A
12841,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd29059,Elsene,1050.0,appartment,flat,225000.0,1.0,59.0,N/A,0.0,1.0,5.0,N/A,N/A,N/A,2.0,0.0,To renovate,N/A
12843,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd26864,Elsene,1050.0,appartment,flat,215000.0,N/A,36.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,1.0,N/A,N/A,N/A
12844,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd26861,Elsene,1050.0,appartment,flat,299000.0,1.0,77.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
12845,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbd26860,Elsene,1050.0,appartment,duplex,299000.0,1.0,77.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
12846,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd26566,Elsene,1050.0,appartment,flat,1500000.0,4.0,294.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,3.0,N/A,N/A,N/A
12847,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd25147,Elsene,1050.0,appartment,flat,349000.0,1.0,70.0,Super equipped,N/A,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Excellent,N/A
12848,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd23577,Elsene,1050.0,appartment,flat,945000.0,3.0,194.0,Fully equipped,0.0,1.0,4.0,N/A,N/A,N/A,3.0,0.0,Excellent,1993.0
12849,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd23180,Elsene,1050.0,appartment,flat,560000.0,3.0,110.0,Super equipped,0.0,1.0,6.0,N/A,N/A,N/A,2.0,0.0,Excellent,1959.0
12850,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd20691,Elsene,1050.0,appartment,flat,450000.0,2.0,89.0,Super equipped,N/A,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Normal,N/A
12851,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd20061,Elsene,1050.0,appartment,flat,995000.0,2.0,180.0,Super equipped,0.0,1.0,20.0,1.0,20.0,N/A,N/A,0.0,Excellent,1930.0
12852,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd10074,Elsene,1050.0,appartment,flat,195000.0,N/A,40.0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,4.0,N/A,N/A,N/A
12855,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd15115,Elsene,1050.0,appartment,flat,215000.0,1.0,56.0,N/A,0.0,0.0,N/A,N/A,N/A,N/A,2.0,0.0,Normal,1953.0
12857,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbd11093,Elsene,1050.0,appartment,penthouse,820000.0,4.0,147.0,Fully equipped,1.0,0.0,N/A,N/A,N/A,N/A,3.0,0.0,Normal,N/A
12858,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd09914,Elsene,1050.0,appartment,flat,610000.0,2.0,112.0,N/A,0.0,1.0,20.0,1.0,150.0,N/A,2.0,0.0,To renovate,N/A
12859,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd09913,Elsene,1050.0,appartment,flat,335000.0,2.0,100.0,Partially equipped,0.0,0.0,N/A,N/A,N/A,N/A,N/A,0.0,Normal,N/A
12862,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd02687,Elsene,1050.0,appartment,flat,745000.0,2.0,116.0,Super equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,Normal,2018.0
12863,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd02088,Elsene,1050.0,appartment,flat,595000.0,2.0,160.0,Super equipped,0.0,1.0,N/A,N/A,N/A,N/A,2.0,0.0,Excellent,1949.0
12865,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc98618,Elsene,1050.0,appartment,flat,750000.0,4.0,211.0,N/A,N/A,1.0,18.0,N/A,N/A,N/A,2.0,N/A,Normal,1920.0
12869,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbc95249,Elsene,1050.0,appartment,groundFloor,510000.0,2.0,125.0,Super equipped,0.0,1.0,N/A,1.0,52.0,N/A,2.0,0.0,Excellent,1958.0
12870,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc88381,Elsene,1050.0,appartment,flat,385000.0,2.0,120.0,Not equipped,0.0,0.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,1960.0
12871,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc87957,Elsene,1050.0,appartment,flat,395000.0,1.0,86.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fully renovated,N/A
12872,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc87402,Elsene,1050.0,appartment,flat,650000.0,3.0,220.0,Super equipped,0.0,1.0,N/A,N/A,N/A,N/A,2.0,0.0,Excellent,1965.0
12873,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc28783,Elsene,1050.0,appartment,flat,895000.0,3.0,203.0,N/A,N/A,1.0,7.0,N/A,N/A,N/A,3.0,N/A,N/A,N/A
12875,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbc86596,Elsene,1050.0,appartment,duplex,330000.0,1.0,64.0,Super equipped,1.0,N/A,N/A,1.0,N/A,N/A,2.0,0.0,Fully renovated,N/A
12876,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc83991,Elsene,1050.0,appartment,flat,495000.0,1.0,97.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,2.0,N/A,To renovate,N/A
12877,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc82680,Elsene,1050.0,appartment,flat,245000.0,1.0,50.0,N/A,0.0,1.0,3.0,N/A,N/A,N/A,2.0,0.0,Normal,1950.0
12879,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbc77747,Elsene,1050.0,appartment,penthouse,765000.0,2.0,200.0,Super equipped,0.0,1.0,40.0,N/A,N/A,N/A,3.0,N/A,Excellent,N/A
12880,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc74450,Elsene,1050.0,appartment,flat,895000.0,3.0,205.0,Super equipped,0.0,1.0,8.0,N/A,N/A,N/A,2.0,0.0,Excellent,1938.0
12881,https://immovlan.be/en/detail/duplex/for-sale/1050/elsene/vbc71036,Elsene,1050.0,appartment,duplex,420000.0,2.0,110.0,Fully equipped,0.0,1.0,8.0,1.0,N/A,N/A,2.0,0.0,Normal,1880.0
12882,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc69363,Elsene,1050.0,appartment,flat,450000.0,2.0,123.0,Super equipped,0.0,1.0,2.0,N/A,N/A,N/A,2.0,N/A,Normal,1937.0
12883,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc66139,Elsene,1050.0,appartment,flat,240000.0,1.0,62.0,Super equipped,0.0,0.0,N/A,N/A,N/A,N/A,3.0,N/A,Excellent,N/A
12884,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc66138,Elsene,1050.0,appartment,flat,270000.0,1.0,71.0,Super equipped,0.0,N/A,N/A,N/A,N/A,N/A,3.0,N/A,Excellent,N/A
12885,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vwd12970,Elsene,1050.0,appartment,flat,1199000.0,3.0,295.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Excellent,1935.0
12887,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc56749,Elsene,1050.0,appartment,flat,1500000.0,3.0,274.0,Not equipped,N/A,1.0,N/A,N/A,N/A,N/A,2.0,N/A,Excellent,1923.0
12889,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vbc48609,Elsene,1050.0,appartment,groundFloor,995000.0,2.0,138.0,Super equipped,0.0,1.0,53.0,N/A,N/A,N/A,N/A,0.0,Normal,2018.0
12890,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc48572,Elsene,1050.0,appartment,flat,875000.0,3.0,127.0,Super equipped,0.0,1.0,21.0,N/A,N/A,N/A,2.0,0.0,Normal,2018.0
12891,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc40446,Elsene,1050.0,appartment,flat,835000.0,3.0,139.0,Super equipped,0.0,1.0,3.0,N/A,N/A,N/A,2.0,0.0,Normal,1926.0
12893,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc27746,Elsene,1050.0,appartment,flat,810000.0,3.0,137.0,Super equipped,0.0,1.0,11.0,1.0,N/A,N/A,2.0,0.0,N/A,2026.0
12894,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbc27745,Elsene,1050.0,appartment,flatStudio,320000.0,1.0,61.0,N/A,0.0,1.0,9.0,1.0,5.0,N/A,2.0,0.0,N/A,2026.0
12895,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbc26829,Elsene,1050.0,appartment,flat,395000.0,3.0,120.0,N/A,N/A,1.0,N/A,N/A,N/A,N/A,2.0,N/A,N/A,N/A
12897,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbb19147,Elsene,1050.0,appartment,penthouse,1299000.0,4.0,260.0,Super equipped,0.0,1.0,103.0,N/A,N/A,N/A,3.0,0.0,Normal,2000.0
12898,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vbb08313,Elsene,1050.0,appartment,penthouse,1150000.0,3.0,208.0,Super equipped,0.0,1.0,14.0,N/A,N/A,N/A,2.0,0.0,Excellent,1890.0
12900,https://immovlan.be/en/detail/penthouse/for-sale/1050/elsene/vba70230,Elsene,1050.0,appartment,penthouse,1299000.0,4.0,260.0,Super equipped,0.0,1.0,90.0,N/A,N/A,N/A,3.0,0.0,Excellent,2000.0
12901,https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vba51983,Elsene,1050.0,appartment,groundFloor,499000.0,2.0,112.0,N/A,0.0,1.0,N/A,1.0,40.0,N/A,2.0,0.0,Normal,2005.0
12902,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vba06004,Elsene,1050.0,appartment,flat,905000.0,3.0,0.0,N/A,0.0,1.0,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
12903,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vaz03804,Elsene,1050.0,appartment,flat,1790000.0,4.0,300.0,Super equipped,0.0,1.0,60.0,N/A,N/A,N/A,3.0,0.0,Excellent,1935.0
12904,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vax80113,Elsene,1050.0,appartment,flat,400000.0,1.0,0.0,Super equipped,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,Excellent,N/A
12905,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vav53919,Elsene,1050.0,appartment,flat,1519000.0,3.0,217.0,N/A,N/A,1.0,10.0,N/A,N/A,N/A,3.0,N/A,N/A,N/A
12907,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd78474,Elsene,1050.0,appartment,flat,460000.0,2.0,80.0,Super equipped,0.0,1.0,5.0,N/A,N/A,N/A,2.0,0.0,New,2027.0
12908,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd78473,Elsene,1050.0,appartment,flat,349000.0,1.0,57.0,Super equipped,0.0,1.0,5.0,N/A,N/A,N/A,2.0,0.0,New,2027.0
12909,https://immovlan.be/en/detail/studio/for-sale/1050/elsene/vbd78471,Elsene,1050.0,appartment,flatStudio,270000.0,N/A,38.0,Super equipped,0.0,1.0,3.0,N/A,N/A,N/A,2.0,0.0,New,2027.0
12910,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd78286,Elsene,1050.0,appartment,flat,795000.0,3.0,231.0,Super equipped,0.0,1.0,14.0,1.0,N/A,N/A,2.0,0.0,Excellent,2001.0
12911,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd78233,Elsene,1050.0,appartment,flat,520000.0,2.0,81.0,Super equipped,0.0,1.0,4.0,1.0,N/A,N/A,2.0,0.0,Normal,2018.0
12912,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd78182,Elsene,1050.0,appartment,flat,799000.0,3.0,147.0,N/A,0.0,1.0,8.0,N/A,N/A,N/A,2.0,0.0,Excellent,1951.0
12913,https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd78168,Elsene,1050.0,appartment,flat,599500.0,2.0,98.0,Super equipped,0.0,1.0,18.0,N/A,N/A,N/A,2.0,0.0,Excellent,1880.0
